-56	0	0
-55	0	0
-54	0	0
-53	0	0
-52	0	0
-51	0	0
-50	0	1
-49	0	1
-48	0	0
-47	0	0
-46	0	0
-45	0	0
-44	0	0
-43	1	0
-42	2	0
-41	1	0
-40	0	0
-39	0	0
-38	0	0
-37	1	0
-36	0	0
-35	0	0
-34	0	0
-33	0	0
-32	1	0
-31	1	1
-30	2	1
-29	3	0
-28	2	1
-27	0	0
-26	0	1
-25	1	1
-24	1	0
-23	0	0
-22	2	0
-21	1	1
-20	2	0
-19	2	3
-18	0	2
-17	0	1
-16	2	0
-15	1	1
-14	0	3
-13	0	2
-12	1	1
-11	1	3
-10	1	3
-9	1	2
-8	3	1
-7	2	2
-6	0	0
-5	1	0
-4	1	0
-3	0	0
-2	0	0
-1	0	0
0	0	0
1	0	0
2	0	0
3	0	7
4	5	2
5	1	0
6	0	1
7	0	2
8	1	2
9	3	2
10	1	2
11	1	1
12	1	0
13	0	0
14	1	1
15	2	0
16	1	0
17	0	0
18	1	1
19	0	0
20	1	1
21	2	1
22	1	3
23	1	2
24	1	0
25	0	1
26	0	1
27	0	1
28	0	0
29	0	0
30	0	0
31	0	1
32	1	0
33	2	0
34	1	0
35	0	0
36	0	0
37	0	0
38	1	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	2
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	1	0
50	0	0
51	0	1
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
