-58	0	0
-57	0	0
-56	0	0
-55	0	0
-54	0	0
-53	0	0
-52	0	0
-51	0	0
-50	0	0
-49	0	1
-48	1	0
-47	0	0
-46	0	0
-45	0	0
-44	0	0
-43	0	0
-42	0	0
-41	1	0
-40	0	1
-39	1	0
-38	0	0
-37	0	1
-36	0	0
-35	1	0
-34	0	1
-33	0	0
-32	0	2
-31	0	0
-30	0	0
-29	4	0
-28	0	1
-27	2	0
-26	0	0
-25	0	0
-24	1	1
-23	0	0
-22	0	0
-21	0	2
-20	0	1
-19	0	0
-18	0	2
-17	1	0
-16	1	0
-15	0	0
-14	0	4
-13	1	0
-12	0	1
-11	0	2
-10	1	0
-9	0	0
-8	1	0
-7	1	1
-6	1	0
-5	1	1
-4	0	2
-3	0	0
-2	0	0
-1	0	0
0	0	0
1	0	0
2	0	0
3	0	0
4	1	3
5	1	1
6	1	0
7	0	1
8	1	2
9	1	0
10	1	1
11	0	0
12	1	1
13	0	0
14	0	0
15	1	2
16	0	0
17	0	1
18	0	1
19	1	0
20	2	0
21	0	0
22	0	0
23	1	0
24	0	0
25	0	1
26	0	1
27	0	0
28	0	1
29	0	0
30	0	1
31	0	0
32	0	0
33	0	0
34	0	1
35	0	0
36	0	1
37	0	0
38	0	0
39	0	2
40	0	1
41	1	1
42	0	0
43	0	0
44	0	1
45	0	0
46	0	0
47	0	1
48	0	0
49	1	1
50	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
58	0	0
