	Peak Strength	-50_plus	-49_plus	-48_plus	-47_plus	-46_plus	-45_plus	-44_plus	-43_plus	-42_plus	-41_plus	-40_plus	-39_plus	-38_plus	-37_plus	-36_plus	-35_plus	-34_plus	-33_plus	-32_plus	-31_plus	-30_plus	-29_plus	-28_plus	-27_plus	-26_plus	-25_plus	-24_plus	-23_plus	-22_plus	-21_plus	-20_plus	-19_plus	-18_plus	-17_plus	-16_plus	-15_plus	-14_plus	-13_plus	-12_plus	-11_plus	-10_plus	-9_plus	-8_plus	-7_plus	-6_plus	-5_plus	-4_plus	-3_plus	-2_plus	-1_plus	0_plus	1_plus	2_plus	3_plus	4_plus	5_plus	6_plus	7_plus	8_plus	9_plus	10_plus	11_plus	12_plus	13_plus	14_plus	15_plus	16_plus	17_plus	18_plus	19_plus	20_plus	21_plus	22_plus	23_plus	24_plus	25_plus	26_plus	27_plus	28_plus	29_plus	30_plus	31_plus	32_plus	33_plus	34_plus	35_plus	36_plus	37_plus	38_plus	39_plus	40_plus	41_plus	42_plus	43_plus	44_plus	45_plus	46_plus	47_plus	48_plus	49_plus	50_plus	-50_minus	-49_minus	-48_minus	-47_minus	-46_minus	-45_minus	-44_minus	-43_minus	-42_minus	-41_minus	-40_minus	-39_minus	-38_minus	-37_minus	-36_minus	-35_minus	-34_minus	-33_minus	-32_minus	-31_minus	-30_minus	-29_minus	-28_minus	-27_minus	-26_minus	-25_minus	-24_minus	-23_minus	-22_minus	-21_minus	-20_minus	-19_minus	-18_minus	-17_minus	-16_minus	-15_minus	-14_minus	-13_minus	-12_minus	-11_minus	-10_minus	-9_minus	-8_minus	-7_minus	-6_minus	-5_minus	-4_minus	-3_minus	-2_minus	-1_minus	0_minus	1_minus	2_minus	3_minus	4_minus	5_minus	6_minus	7_minus	8_minus	9_minus	10_minus	11_minus	12_minus	13_minus	14_minus	15_minus	16_minus	17_minus	18_minus	19_minus	20_minus	21_minus	22_minus	23_minus	24_minus	25_minus	26_minus	27_minus	28_minus	29_minus	30_minus	31_minus	32_minus	33_minus	34_minus	35_minus	36_minus	37_minus	38_minus	39_minus	40_minus	41_minus	42_minus	43_minus	44_minus	45_minus	46_minus	47_minus	48_minus	49_minus	50_minus
88	69.78985507246377	47.763216	66.708028	68.699378	12.163427	82.685364	3.009054	13.604347	9.02716	25.386135	19.622454	23.563575	47.763216	25.513348	51.026696	16.740614	19.622454	31.404242	79.549097	4.449974	22.631507	9.02716	54.162962	7.713453	16.486188	64.503829	7.58624	30.7266	71.412428	52.594829	5.890894	36.235854	84.38071	103.112672	26.699842	93.662296	140.493445	136.21226	209.065609	234.70617	211.820236	142.230368	116.971446	14.918054	35.854216	100.062043	73.276564	13.73156	29.963322	61.749202	7.58624	38.990482	72.217283	13.604347	34.286082	168.125354	12.968282	16.6134	12.036214	4.449974	19.622454	4.7044	18.054321	5.890894	5.890894	16.486188	6.14532	3.009054	1.568134	4.32276	3.136266	1.568134	1.568134	3.136266	0.0	1.568134	1.44092	1.568134	0.0	3.136266	4.577186	6.018107	3.009054	0.0	3.009054	1.568134	1.44092	0.0	1.568134	0.0	0.0	0.0	0.0	0.0	0.0	4.449974	0.0	0.0	1.44092	1.44092	0.0	0.0	19.47206	40.506547	33.53389	14.904708	8.894856	91.350451	73.320891	51.203677	50.963828	129.9348	42.308821	36.059119	94.475302	4.567352	31.131994	7.452354	9.01478	3.124851	19.47206	7.572279	8.894856	6.129778	12.13963	13.342284	23.919488	39.064046	0.0	28.606765	35.579422	56.853757	6.129778	4.447428	24.039413	37.381697	21.15441	28.606765	46.396476	31.85154	67.191114	104.932583	90.267722	62.503837	105.535615	102.167504	91.5903	129.814876	131.856998	97.720077	101.567884	97.959926	55.771028	151.209134	45.553596	14.904708	118.514714	188.59083	104.812658	63.946338	123.805022	190.632953	221.165326	143.636856	297.127961	106.375084	188.470907	105.772053	28.606765	144.116553	1.442501	116.952289	263.110964	190.27318	123.805022	35.819271	71.03551	318.765479	68.993388	63.346718	15.024633	102.530688	147.96436	19.352136	17.789711	71.998314	57.453378	47.958901	26.924416	14.904708	14.784784	28.606765	35.459498	7.452354	31.85154	13.342284	64.306111	55.651104	31.131994	25.481914	19.591985	95.677954	19.232212
87	45.60477178423236	1.568134	8.899947	82.939789	58.35851	39.75376	13.604347	22.504294	91.712524	35.981429	13.349921	91.203672	37.931201	77.599324	16.358974	80.226738	38.736056	7.58624	18.181534	26.699842	46.322295	33.354014	20.936161	35.854216	10.722507	14.918054	9.281586	50.645056	51.408335	31.785881	36.617494	113.030324	13.604347	183.425048	130.575792	62.935697	95.526432	96.162498	111.334978	281.410105	58.740149	78.23539	118.030727	17.799894	88.449044	62.130842	38.863269	15.426907	81.371656	133.839272	12.036214	62.935697	54.671814	37.676774	47.763216	66.708028	68.699378	12.163427	82.685364	3.009054	13.604347	9.02716	25.386135	19.622454	23.563575	47.763216	25.513348	51.026696	16.740614	19.622454	31.404242	79.549097	4.449974	22.631507	9.02716	54.162962	7.713453	16.486188	64.503829	7.58624	30.7266	71.412428	52.594829	5.890894	36.235854	84.38071	103.112672	26.699842	93.662296	140.493445	136.21226	209.065609	234.70617	211.820236	142.230368	116.971446	14.918054	35.854216	100.062043	73.276564	13.73156	29.963322	10.337357	11.899782	4.447428	10.217432	10.457281	18.149484	6.009854	0.0	3.004926	5.889929	0.0	0.0	0.0	7.452354	0.0	15.144557	6.009854	1.562426	10.217432	1.562426	2.885002	1.442501	1.562426	12.019706	7.452354	1.442501	3.004926	20.794638	4.447428	6.129778	0.0	3.004926	2.885002	5.770004	1.562426	28.366917	8.774932	16.347209	8.894856	20.914562	7.33243	13.582132	13.462208	8.894856	92.43318	28.486841	90.027874	22.357063	90.507571	108.177358	3.004926	67.430962	56.853757	19.47206	40.506547	33.53389	14.904708	8.894856	91.350451	73.320891	51.203677	50.963828	129.9348	42.308821	36.059119	94.475302	4.567352	31.131994	7.452354	9.01478	3.124851	19.47206	7.572279	8.894856	6.129778	12.13963	13.342284	23.919488	39.064046	0.0	28.606765	35.579422	56.853757	6.129778	4.447428	24.039413	37.381697	21.15441	28.606765	46.396476	31.85154	67.191114	104.932583	90.267722	62.503837	105.535615	102.167504	91.5903	129.814876	131.856998	97.720077
44	64.08661417322834	32.972375	81.244444	91.712524	78.108177	23.818002	60.562708	126.125818	33.481228	41.745109	37.549562	66.580816	11.781788	43.440456	95.780858	27.081481	10.46808	61.749202	40.813041	23.690788	10.595294	10.722507	70.903576	19.113602	30.472174	81.11723	37.295136	23.690788	7.459027	17.799894	59.672217	33.099588	15.045268	22.504294	10.213654	70.64915	21.190587	124.684898	14.918054	206.988623	45.263015	28.267975	217.71113	7.331814	232.629184	46.576722	3.009054	95.908071	29.836108	34.413296	12.163427	44.499736	35.21815	16.358974	106.630578	55.858308	75.989615	75.099123	124.430473	63.317336	41.617896	35.727002	8.645521	5.890894	14.790841	4.449974	55.09503	9.154374	9.02716	6.14532	14.790841	39.372121	6.018107	4.449974	5.890894	1.44092	48.908134	1.568134	3.009054	3.009054	1.568134	38.990482	1.568134	9.02716	2.88184	4.449974	11.909001	1.44092	4.449974	6.018107	4.449974	4.577186	13.477134	7.58624	3.009054	7.58624	18.308746	12.29064	13.73156	12.163427	3.009054	4.449974	15.50433	0.0	10.457281	30.289114	8.774932	7.33243	78.128092	41.589276	12.019706	64.186187	18.029559	65.38884	28.606765	16.587059	35.579422	56.853757	5.889929	49.401402	58.775955	7.572279	39.064046	13.82198	22.596911	9.01478	19.47206	31.251919	19.47206	28.246992	2.885002	16.826907	13.462208	15.384406	19.47206	7.572279	1.442501	50.001024	4.567352	39.064046	32.814345	70.915586	54.448452	6.009854	41.109578	10.69713	70.915586	4.447428	17.789711	90.630906	11.899782	166.473616	7.572279	25.601838	106.854781	0.0	105.41228	72.961118	40.266699	78.487864	133.539347	67.430962	227.654877	59.73876	128.732148	68.873464	514.925178	239.554659	137.746927	43.631398	80.173624	4.447428	26.804491	118.035018	12.019706	33.294041	23.919488	1.442501	128.732148	0.0	7.572279	7.572279	1.562426	111.665392	3.004926	52.526253	7.692202	26.804491	53.728906	9.01478	27.04434	61.421109	8.894856	23.919488	14.784784	16.826907	22.237139	10.097508	63.103458	15.024633	30.409038	37.50162	23.919488
43	26.206243032329986	6.018107	37.803988	12.163427	27.081481	23.818002	42.635601	6.018107	16.6134	6.018107	8.772734	31.149816	6.14532	7.204601	8.772734	16.867826	1.568134	16.358974	26.954268	57.722444	0.0	70.64915	10.46808	22.504294	60.985924	29.581682	7.713453	46.703935	24.454067	7.331814	14.790841	10.595294	64.12219	34.031656	6.018107	27.886335	41.999535	183.043408	85.82163	153.716152	67.640096	104.935232	99.298764	19.49524	19.368028	169.8207	9.154374	8.772734	77.980964	7.204601	19.749667	63.190122	96.544137	32.972375	81.244444	91.712524	78.108177	23.818002	60.562708	126.125818	33.481228	41.745109	37.549562	66.580816	11.781788	43.440456	95.780858	27.081481	10.46808	61.749202	40.813041	23.690788	10.595294	10.722507	70.903576	19.113602	30.472174	81.11723	37.295136	23.690788	7.459027	17.799894	59.672217	33.099588	15.045268	22.504294	10.213654	70.64915	21.190587	124.684898	14.918054	206.988623	45.263015	28.267975	217.71113	7.331814	232.629184	46.576722	3.009054	95.908071	29.836108	34.413296	5.889929	2.885002	2.885002	0.0	1.442501	0.0	6.129778	0.0	1.442501	0.0	3.124851	7.692202	0.0	1.442501	0.0	4.687276	0.0	1.562426	3.004926	1.442501	0.0	3.124851	0.0	1.442501	1.562426	1.562426	0.0	0.0	7.572279	1.562426	0.0	0.0	7.33243	5.889929	2.885002	3.004926	0.0	22.716836	1.562426	13.462208	5.889929	0.0	33.174117	0.0	0.0	39.303894	16.467134	6.009854	10.457281	21.15441	15.024633	1.442501	15.50433	0.0	10.457281	30.289114	8.774932	7.33243	78.128092	41.589276	12.019706	64.186187	18.029559	65.38884	28.606765	16.587059	35.579422	56.853757	5.889929	49.401402	58.775955	7.572279	39.064046	13.82198	22.596911	9.01478	19.47206	31.251919	19.47206	28.246992	2.885002	16.826907	13.462208	15.384406	19.47206	7.572279	1.442501	50.001024	4.567352	39.064046	32.814345	70.915586	54.448452	6.009854	41.109578	10.69713	70.915586	4.447428	17.789711	90.630906	11.899782
285	17.27260083449235	1.568134	6.018107	3.136266	40.304189	26.318202	7.459027	4.449974	38.990482	481.744556	42.508388	37.040709	79.549097	28.776828	64.758256	15.17248	102.858246	49.204136	5.890894	16.6134	30.090535	0.0	17.799894	40.304189	17.927108	66.199176	33.354014	76.921682	25.640561	9.02716	10.213654	9.281586	36.108642	6.018107	17.799894	16.358974	7.459027	17.799894	64.249404	3.136266	10.340868	23.181936	0.0	15.045268	6.018107	13.095495	4.7044	5.890894	25.004496	6.272533	1.568134	9.02716	9.02716	0.0	22.249868	7.331814	1.44092	4.449974	16.486188	4.449974	0.0	7.459027	3.136266	4.449974	1.568134	3.009054	1.44092	1.44092	0.0	1.568134	0.0	0.0	1.568134	1.568134	0.0	0.0	1.44092	0.0	4.577186	0.0	0.0	1.568134	1.44092	1.44092	1.568134	0.0	1.568134	1.44092	1.568134	1.44092	0.0	0.0	0.0	3.009054	0.0	0.0	4.577186	1.568134	1.568134	3.009054	0.0	0.0	4.567352	9.01478	7.572279	0.0	1.442501	16.587059	0.0	1.442501	1.442501	19.47206	4.567352	1.562426	1.442501	1.442501	41.949048	4.447428	116.592516	99.642275	37.261772	166.593541	88.2256	25.601838	70.555813	21.15441	4.327504	46.396476	28.366917	123.201991	56.973682	9.01478	87.745903	82.695444	135.824729	99.402426	50.963828	223.327374	138.1067	22.237139	61.780882	19.71191	49.161554	83.898097	49.161554	169.95824	167.073238	102.047581	49.03822	3.124851	114.790242	40.626472	4.447428	21.15441	70.918996	4.567352	15.024633	43.031777	6.009854	11.899782	99.282502	28.606765	4.447428	78.008168	22.716836	83.898097	24.279261	38.704274	10.337357	22.716836	25.721762	27.04434	66.228309	25.36199	38.944122	62.983535	41.949048	36.179044	25.841687	17.909635	26.924416	23.919488	21.034486	9.134704	52.40633	49.401402	42.068972	100.844928	30.049266	21.15441	0.0	24.039413	14.904708	10.097508	6.009854	37.621544	73.320891	31.131994	55.890953	19.232212	18.029559	31.371843	45.073899
1150	59.459734964322124	54.71339	22.504294	7.713453	61.367563	7.58624	30.090535	8.899947	11.909001	27.208694	14.918054	30.599387	8.899947	6.018107	31.404242	65.94475	9.154374	26.954268	16.486188	18.308746	7.331814	22.377081	8.899947	12.036214	9.02716	4.577186	13.349921	7.58624	5.76368	25.640561	9.281586	7.331814	136.085047	47.636003	13.858774	95.908071	152.148019	66.199176	100.866898	170.075127	211.820236	161.980034	36.363068	7.58624	227.924784	13.349921	127.143524	20.936161	2.88184	41.872322	10.595294	34.922148	110.826126	15.045268	96.162498	40.558615	23.436362	3.136266	52.085976	33.226802	3.136266	21.445014	55.47667	8.772734	11.654574	2.88184	1.44092	6.14532	48.017642	20.936161	9.02716	4.7044	2.88184	4.577186	10.46808	7.331814	7.713453	1.44092	10.595294	1.568134	0.0	4.449974	4.577186	1.44092	6.272533	2.88184	3.009054	11.909001	3.136266	4.449974	1.568134	11.654574	0.0	8.772734	7.331814	7.331814	2.88184	14.918054	3.009054	30.090535	7.331814	6.018107	3.004926	1.562426	6.009854	1.562426	14.904708	0.0	7.33243	6.129778	0.0	4.567352	2.885002	0.0	0.0	0.0	1.442501	7.572279	1.442501	5.770004	0.0	1.562426	0.0	3.004926	1.442501	6.009854	1.442501	4.567352	0.0	6.009854	0.0	3.124851	0.0	0.0	0.0	0.0	1.442501	0.0	1.442501	3.004926	4.447428	0.0	32.934268	20.914562	28.366917	10.097508	13.582132	18.029559	25.721762	43.151701	29.929342	70.795662	7.572279	26.804491	19.352136	0.0	34.256846	18.389332	94.595226	33.294041	93.392574	266.718922	52.16648	54.931558	287.873333	160.94346	624.425114	194.960457	59.73876	77.888244	85.70037	53.489058	9.01478	4.447428	11.899782	6.009854	16.587059	4.567352	12.259555	6.129778	43.39155	26.684566	4.567352	33.773738	83.178551	9.01478	15.144557	3.004926	7.212506	1.442501	5.889929	25.961611	1.562426	93.512498	20.914562	4.327504	4.687276	25.36199	7.572279	46.156628	2.885002	35.939196	15.024633
1117	64.61467889908258	7.58624	31.404242	5.890894	7.713453	8.645521	5.890894	38.863269	4.449974	6.018107	2.88184	31.022602	5.890894	32.845162	4.449974	14.918054	3.009054	10.595294	10.340868	23.945214	48.017642	3.009054	10.595294	1.44092	18.308746	13.604347	18.181534	4.449974	10.340868	43.313242	1.44092	15.045268	32.590736	37.549562	53.908536	22.122655	93.535084	169.311848	321.501444	462.249314	106.376152	139.602953	281.706107	26.954268	240.46985	4.577186	25.258922	33.099588	59.41779	52.722042	3.009054	13.222708	45.940656	10.46808	130.194153	40.431402	68.82659	29.963322	23.690788	16.358974	4.32276	14.663628	4.32276	3.136266	9.02716	27.081481	1.44092	13.095495	0.0	2.88184	4.32276	0.0	0.0	0.0	0.0	2.88184	0.0	0.0	0.0	3.009054	0.0	4.32276	2.88184	3.009054	0.0	1.44092	0.0	1.568134	0.0	1.44092	0.0	0.0	0.0	1.568134	0.0	0.0	3.009054	1.568134	1.568134	0.0	0.0	0.0	4.567352	1.442501	0.0	0.0	3.004926	3.124851	1.442501	3.004926	0.0	3.004926	0.0	3.004926	0.0	7.33243	0.0	1.442501	4.567352	3.004926	3.004926	0.0	1.442501	0.0	16.347209	0.0	4.327504	4.447428	0.0	1.562426	0.0	1.442501	1.442501	4.447428	12.13963	1.442501	9.01478	3.004926	10.577205	2.885002	1.562426	14.904708	11.899782	4.327504	4.567352	4.567352	68.753539	101.687807	56.613908	22.476988	12.019706	38.704274	11.899782	1.442501	25.601838	0.0	25.601838	40.626472	15.024633	22.596911	80.533397	126.56669	16.347209	42.668594	90.870754	139.549201	443.406561	342.321785	62.983535	102.047581	78.731123	154.573834	116.832365	24.039413	27.04434	28.246992	34.856466	56.613908	10.457281	25.36199	0.0	27.404112	33.054193	29.809418	10.217432	4.327504	7.452354	13.462208	7.452354	6.009854	3.004926	4.567352	3.124851	16.347209	1.562426	37.861394	4.567352	1.562426	14.784784	12.019706	2.885002	1.562426	31.371843
1146	56.54536187563711	5.890894	7.459027	1.568134	49.458562	11.781788	11.909001	3.009054	9.02716	8.645521	4.577186	14.918054	19.49524	3.009054	2.88184	0.0	19.240814	13.222708	11.909001	4.7044	10.595294	41.36347	16.104548	8.899947	12.036214	21.190587	5.890894	14.918054	2.88184	31.149816	8.899947	35.599789	14.663628	8.899947	22.249868	14.918054	71.581218	145.112208	43.186029	355.787526	136.085047	419.909716	54.967816	57.722444	43.694882	43.313242	113.876755	16.6134	49.076923	53.781322	2.88184	44.881376	18.181534	15.17248	75.099123	25.258922	22.122655	10.340868	32.33631	12.036214	29.836108	43.186029	2.88184	1.44092	3.009054	3.136266	0.0	10.213654	2.88184	0.0	1.568134	8.645521	0.0	3.009054	0.0	0.0	3.009054	1.44092	0.0	0.0	3.009054	0.0	5.76368	0.0	4.32276	3.009054	0.0	1.44092	4.32276	0.0	0.0	1.568134	0.0	4.449974	2.88184	0.0	3.136266	1.44092	0.0	0.0	5.76368	1.44092	0.0	0.0	0.0	0.0	1.562426	0.0	1.442501	1.562426	4.327504	3.004926	0.0	0.0	9.01478	1.562426	5.889929	6.129778	3.004926	1.562426	1.562426	1.562426	4.447428	13.222359	1.562426	0.0	0.0	5.889929	0.0	4.447428	3.004926	4.447428	3.004926	10.817054	0.0	6.129778	1.442501	1.442501	7.452354	4.567352	1.442501	16.587059	17.909635	31.491768	18.149484	23.439792	25.601838	12.13963	23.799565	34.496694	31.371843	83.778173	32.934268	88.585373	26.924416	1.442501	47.958901	10.69713	65.508764	172.843242	236.909505	79.330745	22.237139	193.517956	145.678978	40.86632	414.679872	210.224938	83.418399	121.639566	96.517424	15.024633	13.462208	71.03551	33.054193	84.01802	16.467134	10.457281	26.804491	16.587059	27.284188	6.249702	29.929342	4.687276	32.574495	16.227286	14.904708	22.716836	17.789711	59.978607	46.5164	46.5164	19.71191	37.50162	35.819271	68.873464	37.50162	35.819271	7.452354	10.217432	16.587059	7.33243	8.894856
284	67.42119944211994	0.0	23.945214	1.44092	12.29064	1.568134	3.009054	2.88184	0.0	2.88184	14.918054	7.331814	6.14532	9.02716	44.754162	10.086441	13.604347	20.554522	79.040244	68.699378	20.936161	40.176976	4.577186	27.335907	1.568134	9.281586	0.0	29.581682	7.459027	19.87688	1.568134	6.018107	3.136266	40.304189	26.318202	7.459027	4.449974	38.990482	481.744556	42.508388	37.040709	79.549097	28.776828	64.758256	15.17248	102.858246	49.204136	5.890894	16.6134	30.090535	0.0	17.799894	40.304189	17.927108	66.199176	33.354014	76.921682	25.640561	9.02716	10.213654	9.281586	36.108642	6.018107	17.799894	16.358974	7.459027	17.799894	64.249404	3.136266	10.340868	23.181936	0.0	15.045268	6.018107	13.095495	4.7044	5.890894	25.004496	6.272533	1.568134	9.02716	9.02716	0.0	22.249868	7.331814	1.44092	4.449974	16.486188	4.449974	0.0	7.459027	3.136266	4.449974	1.568134	3.009054	1.44092	1.44092	0.0	1.568134	0.0	0.0	1.568134	4.447428	0.0	7.452354	10.457281	6.129778	4.447428	3.124851	0.0	1.442501	2.885002	9.01478	1.442501	6.009854	3.004926	5.889929	0.0	0.0	3.124851	7.572279	13.222359	3.004926	2.885002	3.004926	11.779858	2.885002	14.784784	1.562426	9.134704	0.0	4.567352	9.01478	7.572279	0.0	1.442501	16.587059	0.0	1.442501	1.442501	19.47206	4.567352	1.562426	1.442501	1.442501	41.949048	4.447428	116.592516	99.642275	37.261772	166.593541	88.2256	25.601838	70.555813	21.15441	4.327504	46.396476	28.366917	123.201991	56.973682	9.01478	87.745903	82.695444	135.824729	99.402426	50.963828	223.327374	138.1067	22.237139	61.780882	19.71191	49.161554	83.898097	49.161554	169.95824	167.073238	102.047581	49.03822	3.124851	114.790242	40.626472	4.447428	21.15441	70.918996	4.567352	15.024633	43.031777	6.009854	11.899782	99.282502	28.606765	4.447428	78.008168	22.716836	83.898097	24.279261	38.704274	10.337357	22.716836	25.721762	27.04434	66.228309	25.36199
545	51.00794701986755	7.713453	13.477134	3.009054	8.899947	0.0	10.340868	5.890894	3.009054	6.14532	2.88184	6.018107	0.0	13.477134	19.87688	7.713453	10.722507	1.44092	37.422348	10.595294	15.045268	58.612936	13.477134	36.108642	19.49524	31.149816	16.6134	35.854216	36.108642	6.018107	7.58624	15.045268	13.477134	15.17248	24.19964	44.62695	107.393856	76.158404	275.942426	423.894898	125.616966	109.512418	73.403777	24.454067	112.648685	21.3178	14.918054	120.489352	27.759123	83.871858	9.281586	61.113137	73.403777	15.045268	61.621989	22.249868	154.775434	73.658203	8.772734	164.05702	29.158467	15.045268	34.794934	6.14532	0.0	17.545469	23.945214	29.708896	27.081481	13.604347	37.167922	7.459027	4.449974	4.577186	4.32276	10.46808	7.459027	9.02716	14.790841	16.6134	57.044802	10.340868	7.58624	13.73156	2.88184	1.568134	64.12219	5.890894	16.104548	15.299694	14.918054	16.358974	1.44092	7.58624	33.354014	8.899947	13.477134	17.927108	11.909001	9.154374	48.399282	8.899947	0.0	0.0	3.004926	5.889929	7.452354	4.447428	1.442501	1.442501	0.0	3.124851	0.0	4.447428	0.0	4.447428	6.129778	0.0	3.004926	3.004926	3.004926	6.129778	3.004926	5.770004	1.442501	7.452354	0.0	1.442501	9.01478	10.337357	10.457281	1.442501	9.134704	10.337357	2.885002	8.774932	3.004926	3.004926	4.447428	1.442501	19.352136	4.327504	23.67964	16.706982	4.447428	8.774932	4.327504	1.562426	0.0	5.770004	22.357063	64.306111	15.024633	27.04434	28.366917	0.0	43.631398	15.024633	52.046556	38.464424	32.814345	172.726728	19.232212	120.440323	173.446274	61.18126	255.66202	170.441346	281.86348	48.19875	32.934268	16.946832	25.36199	7.452354	10.337357	19.352136	17.789711	23.919488	5.889929	4.447428	4.447428	5.889929	40.626472	1.562426	7.212506	12.019706	0.0	4.687276	10.457281	1.442501	11.899782	1.442501	4.447428	53.84883	25.122141	13.462208	10.337357	16.467134	35.339574	16.587059	18.029559	20.914562	16.347209
