	Peak Strength	-50_plus	-49_plus	-48_plus	-47_plus	-46_plus	-45_plus	-44_plus	-43_plus	-42_plus	-41_plus	-40_plus	-39_plus	-38_plus	-37_plus	-36_plus	-35_plus	-34_plus	-33_plus	-32_plus	-31_plus	-30_plus	-29_plus	-28_plus	-27_plus	-26_plus	-25_plus	-24_plus	-23_plus	-22_plus	-21_plus	-20_plus	-19_plus	-18_plus	-17_plus	-16_plus	-15_plus	-14_plus	-13_plus	-12_plus	-11_plus	-10_plus	-9_plus	-8_plus	-7_plus	-6_plus	-5_plus	-4_plus	-3_plus	-2_plus	-1_plus	0_plus	1_plus	2_plus	3_plus	4_plus	5_plus	6_plus	7_plus	8_plus	9_plus	10_plus	11_plus	12_plus	13_plus	14_plus	15_plus	16_plus	17_plus	18_plus	19_plus	20_plus	21_plus	22_plus	23_plus	24_plus	25_plus	26_plus	27_plus	28_plus	29_plus	30_plus	31_plus	32_plus	33_plus	34_plus	35_plus	36_plus	37_plus	38_plus	39_plus	40_plus	41_plus	42_plus	43_plus	44_plus	45_plus	46_plus	47_plus	48_plus	49_plus	50_plus	-50_minus	-49_minus	-48_minus	-47_minus	-46_minus	-45_minus	-44_minus	-43_minus	-42_minus	-41_minus	-40_minus	-39_minus	-38_minus	-37_minus	-36_minus	-35_minus	-34_minus	-33_minus	-32_minus	-31_minus	-30_minus	-29_minus	-28_minus	-27_minus	-26_minus	-25_minus	-24_minus	-23_minus	-22_minus	-21_minus	-20_minus	-19_minus	-18_minus	-17_minus	-16_minus	-15_minus	-14_minus	-13_minus	-12_minus	-11_minus	-10_minus	-9_minus	-8_minus	-7_minus	-6_minus	-5_minus	-4_minus	-3_minus	-2_minus	-1_minus	0_minus	1_minus	2_minus	3_minus	4_minus	5_minus	6_minus	7_minus	8_minus	9_minus	10_minus	11_minus	12_minus	13_minus	14_minus	15_minus	16_minus	17_minus	18_minus	19_minus	20_minus	21_minus	22_minus	23_minus	24_minus	25_minus	26_minus	27_minus	28_minus	29_minus	30_minus	31_minus	32_minus	33_minus	34_minus	35_minus	36_minus	37_minus	38_minus	39_minus	40_minus	41_minus	42_minus	43_minus	44_minus	45_minus	46_minus	47_minus	48_minus	49_minus	50_minus
141	28.376760563380284	9.638328	9.107499	37.491655	18.745828	9.107499	27.322496	18.214998	47.660814	18.745828	0.0	27.853326	9.107499	9.638328	0.0	36.960825	27.322496	18.745828	0.0	0.0	0.0	18.745828	18.745828	9.638328	0.0	36.960825	75.51414	37.491655	19.276658	166.058297	177.819946	187.458275	75.51414	158.012459	27.853326	9.107499	666.273121	308.509908	242.634098	224.4191	782.547285	591.289811	197.096604	66.406641	102.305806	18.745828	37.491655	139.797462	46.068324	0.0	503.483192	37.491655	281.718242	73.92165	55.175822	9.107499	18.745828	27.853326	18.214998	37.491655	18.745828	0.0	27.853326	9.107499	9.107499	9.638328	9.107499	46.068324	9.107499	9.638328	0.0	27.322496	9.107499	9.107499	0.0	0.0	196.565774	111.413305	140.859122	18.745828	250.679936	47.129983	0.0	64.814152	0.0	327.786566	9.107499	64.814152	231.403278	27.853326	94.259967	101.244146	28.384156	9.107499	55.706652	9.638328	27.853326	9.638328	9.107499	37.491655	9.107499	18.745828	0.0	0.0	0.0	0.0	0.0	18.74137	0.0	9.146586	0.0	9.146586	0.0	9.146586	0.0	19.189568	9.146586	0.0	0.0	9.594784	0.0	9.594784	0.0	0.0	18.293172	0.0	0.0	0.0	27.887956	27.887956	0.0	0.0	9.146586	9.146586	18.74137	9.146586	0.0	0.0	0.0	9.594784	0.0	9.146586	0.0	47.525721	9.594784	46.629327	18.74137	38.379136	46.181128	27.887956	46.181128	9.594784	27.887956	47.077524	112.44822	0.0	0.0	0.0	122.043004	0.0	252.784396	82.767473	75.861876	37.034542	468.534252	84.560264	28.336154	0.0	9.146586	0.0	0.0	18.74137	0.0	65.818894	9.146586	56.22411	27.439758	9.146586	9.146586	0.0	65.370696	0.0	9.594784	9.146586	18.74137	37.482741	0.0	18.74137	0.0	0.0	18.74137	0.0	177.370718	0.0	139.439781	83.663868	0.0	357.878822	113.344616	27.439758	37.930938	103.301634	0.0
142	24.45964912280702	46.068324	0.0	503.483192	37.491655	281.718242	73.92165	55.175822	9.107499	18.745828	27.853326	18.214998	37.491655	18.745828	0.0	27.853326	9.107499	9.107499	9.638328	9.107499	46.068324	9.107499	9.638328	0.0	27.322496	9.107499	9.107499	0.0	0.0	196.565774	111.413305	140.859122	18.745828	250.679936	47.129983	0.0	64.814152	0.0	327.786566	9.107499	64.814152	231.403278	27.853326	94.259967	101.244146	28.384156	9.107499	55.706652	9.638328	27.853326	9.638328	9.107499	37.491655	9.107499	18.745828	0.0	0.0	0.0	0.0	0.0	19.276658	0.0	0.0	0.0	0.0	0.0	0.0	9.638328	0.0	0.0	18.214998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.638328	0.0	0.0	18.745828	0.0	0.0	9.107499	0.0	0.0	0.0	9.638328	0.0	0.0	0.0	0.0	0.0	0.0	9.638328	0.0	0.0	0.0	27.887956	46.181128	9.594784	27.887956	47.077524	112.44822	0.0	0.0	0.0	122.043004	0.0	252.784396	82.767473	75.861876	37.034542	468.534252	84.560264	28.336154	0.0	9.146586	0.0	0.0	18.74137	0.0	65.818894	9.146586	56.22411	27.439758	9.146586	9.146586	0.0	65.370696	0.0	9.594784	9.146586	18.74137	37.482741	0.0	18.74137	0.0	0.0	18.74137	0.0	177.370718	0.0	139.439781	83.663868	0.0	357.878822	113.344616	27.439758	37.930938	103.301634	0.0	244.086008	36.586344	9.146586	271.973964	74.96548	9.594784	83.215671	0.0	168.67233	92.810454	9.146586	46.629327	0.0	64.922499	47.077524	0.0	84.112066	28.336154	0.0	18.74137	18.74137	28.336154	0.0	66.267092	55.327715	0.0	37.930938	0.0	9.594784	0.0	19.189568	27.439758	9.146586	18.293172	9.594784	0.0	18.293172	19.189568	0.0	46.629327	9.146586	37.034542	0.0	0.0	0.0	95.499641	18.293172
380	31.462962962962962	18.214998	36.429995	0.0	0.0	0.0	9.107499	0.0	0.0	0.0	9.107499	0.0	0.0	0.0	0.0	9.107499	110.351645	0.0	64.283321	0.0	0.0	27.322496	0.0	0.0	0.0	0.0	18.745828	9.107499	18.214998	18.745828	46.599154	0.0	55.706652	0.0	0.0	55.706652	0.0	74.45248	92.667477	46.068324	74.45248	65.344981	84.621638	18.745828	9.107499	0.0	0.0	0.0	64.283321	56.768312	186.927445	0.0	9.638328	0.0	0.0	0.0	9.638328	0.0	9.107499	9.107499	0.0	0.0	0.0	0.0	9.107499	0.0	0.0	0.0	9.638328	9.638328	0.0	0.0	9.107499	9.107499	0.0	0.0	0.0	0.0	18.745828	0.0	0.0	0.0	0.0	9.107499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.107499	0.0	9.638328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.594784	9.146586	0.0	0.0	0.0	9.146586	0.0	27.887956	0.0	0.0	0.0	55.775913	9.594784	0.0	0.0	0.0	0.0	9.146586	9.146586	0.0	9.594784	9.146586	0.0	27.887956	9.146586	18.74137	9.594784	0.0	130.741393	0.0	37.482741	19.189568	18.74137	27.887956	27.439758	46.629327	75.861876	74.517282	0.0	74.069085	37.034542	37.482741	131.637788	9.146586	18.74137	46.629327	9.594784	9.146586	56.22411	0.0	28.336154	28.336154	55.775913	27.887956	75.413678	37.930938	83.663868	37.930938	75.413678	170.016924	93.70685	319.051488	92.362257	9.594784	18.74137	55.327715	56.22411	0.0	9.146586	0.0	28.336154	0.0	0.0	0.0	0.0	18.293172	0.0	9.594784	9.146586	9.594784	0.0	0.0	0.0	9.146586	9.594784	0.0	9.146586	0.0	27.887956	0.0	0.0	0.0	0.0	0.0	0.0	9.594784	9.146586	9.594784	46.181128	0.0	0.0
525	23.07122507122507	0.0	9.107499	0.0	0.0	0.0	0.0	9.107499	18.745828	9.638328	0.0	9.107499	9.638328	0.0	18.214998	18.214998	0.0	27.853326	0.0	18.745828	0.0	9.107499	18.745828	27.853326	9.107499	18.745828	36.429995	0.0	56.237482	36.960825	0.0	0.0	9.107499	9.638328	9.107499	9.107499	0.0	45.537494	27.853326	111.413305	28.914986	92.667477	355.109062	37.491655	187.458275	111.413305	0.0	83.559978	9.638328	46.599154	73.92165	9.107499	9.638328	0.0	9.638328	93.729138	0.0	27.853326	0.0	0.0	28.384156	9.107499	0.0	27.853326	9.638328	9.638328	0.0	0.0	0.0	0.0	0.0	27.853326	9.107499	9.638328	18.745828	0.0	73.92165	0.0	0.0	47.660814	19.276658	0.0	9.638328	37.491655	56.237482	9.638328	9.107499	0.0	19.276658	9.107499	0.0	9.638328	18.214998	36.960825	18.745828	0.0	36.960825	36.960825	0.0	27.853326	9.107499	18.745828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.594784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.293172	0.0	0.0	0.0	27.439758	0.0	0.0	0.0	0.0	9.146586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.379136	0.0	0.0	0.0	0.0	0.0	9.146586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.146586	0.0	0.0	9.594784	0.0	0.0	0.0	9.146586	0.0	0.0	0.0	214.405261	19.189568	204.36228	64.922499	9.146586	37.482741	18.74137	0.0	9.594784	37.034542	0.0	28.336154	0.0	9.146586	0.0	0.0	27.439758	18.293172	0.0	0.0	0.0	0.0	0.0	0.0	18.74137	9.594784	18.293172	18.293172	9.146586	9.594784	9.594784	0.0	0.0	9.146586	9.594784	9.146586	0.0	0.0	0.0	0.0	0.0
676	31.89922480620155	47.660814	9.638328	56.768312	28.384156	18.745828	37.491655	47.660814	18.214998	9.107499	0.0	0.0	18.745828	0.0	9.107499	9.107499	19.276658	27.322496	0.0	74.98331	0.0	46.599154	46.599154	0.0	0.0	45.537494	37.491655	47.660814	94.259967	9.638328	27.853326	0.0	0.0	9.638328	9.638328	0.0	9.638328	9.107499	9.107499	65.344981	0.0	0.0	27.322496	27.853326	18.214998	0.0	130.689962	56.237482	93.198308	111.413305	0.0	92.667477	9.107499	0.0	104.429126	9.107499	36.960825	9.638328	9.107499	110.351645	0.0	18.745828	0.0	9.107499	19.276658	9.107499	0.0	0.0	0.0	28.384156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.107499	9.638328	9.107499	0.0	18.214998	0.0	9.107499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.146586	0.0	0.0	9.146586	0.0	18.74137	9.594784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.594784	0.0	0.0	0.0	9.146586	0.0	0.0	0.0	9.146586	18.74137	9.146586	0.0	0.0	0.0	0.0	0.0	9.594784	18.74137	0.0	19.189568	9.594784	27.439758	28.784352	9.146586	9.146586	0.0	9.146586	27.887956	0.0	27.887956	18.293172	19.189568	46.181128	0.0	73.620887	0.0	0.0	46.629327	0.0	120.698411	85.008462	27.439758	94.603246	0.0	64.922499	0.0	0.0	64.922499	0.0	9.146586	18.74137	37.930938	9.146586	9.594784	18.74137	18.74137	0.0	0.0	0.0	0.0	0.0	0.0	9.594784	0.0	19.189568	0.0	0.0	9.594784	18.293172	0.0	0.0	0.0	37.034542	0.0	28.336154	9.594784	0.0	9.594784	19.189568
357	14.455782312925171	9.107499	0.0	9.107499	0.0	0.0	18.214998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.107499	0.0	27.853326	0.0	28.384156	18.745828	18.214998	9.638328	9.638328	9.638328	0.0	9.638328	9.107499	18.214998	9.107499	0.0	9.107499	0.0	27.853326	0.0	9.107499	0.0	0.0	27.853326	9.638328	28.914986	269.956594	37.491655	19.276658	36.960825	38.022485	92.667477	0.0	0.0	55.175822	0.0	18.745828	18.745828	150.49745	18.214998	46.599154	73.92165	0.0	9.638328	36.429995	0.0	0.0	9.638328	0.0	9.638328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.745828	9.107499	18.745828	9.638328	0.0	9.638328	0.0	9.638328	9.107499	0.0	18.214998	0.0	38.022485	36.960825	0.0	19.276658	0.0	9.638328	9.107499	0.0	0.0	9.638328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.107499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.146586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.146586	0.0	0.0	0.0	0.0	0.0	0.0	9.594784	9.594784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.594784	0.0	0.0	0.0	0.0	0.0	9.146586	9.146586	0.0	0.0	0.0	0.0	9.146586	0.0	18.293172	0.0	0.0	0.0	0.0	0.0	18.74137	28.336154	0.0	27.887956	261.930983	111.551825	0.0	0.0	18.74137	28.784352	18.74137	18.74137	28.336154	9.146586	19.189568	0.0	0.0	9.146586	0.0	0.0	0.0	37.482741	9.146586	9.146586	9.146586	0.0	0.0	28.336154	9.146586	0.0	9.594784	18.74137	0.0	140.784374	37.930938	57.120506	84.112066	18.74137	9.146586	9.146586	83.215671	176.026126	0.0
459	21.858407079646017	0.0	0.0	0.0	0.0	0.0	0.0	18.214998	0.0	0.0	0.0	0.0	19.276658	9.107499	0.0	9.107499	9.107499	27.853326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.107499	0.0	0.0	0.0	0.0	9.107499	19.276658	9.638328	18.745828	0.0	27.853326	18.214998	27.853326	9.107499	9.638328	47.660814	28.384156	92.667477	0.0	119.459144	0.0	36.960825	37.491655	37.491655	0.0	0.0	9.107499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.638328	18.214998	0.0	0.0	74.45248	9.638328	9.107499	0.0	0.0	0.0	19.276658	0.0	0.0	18.214998	0.0	0.0	9.638328	19.276658	0.0	9.638328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.214998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.214998	0.0	0.0	9.638328	0.0	0.0	0.0	0.0	0.0	9.594784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.146586	0.0	0.0	0.0	9.146586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.146586	0.0	0.0	0.0	19.189568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.146586	18.293172	36.586344	0.0	0.0	0.0	9.146586	9.146586	0.0	9.146586	0.0	18.293172	65.370696	139.439781	27.887956	9.146586	47.077524	102.853436	0.0	9.146586	37.034542	9.594784	18.74137	150.379158	307.215716	56.22411	186.965502	9.146586	55.775913	9.146586	0.0	46.181128	46.181128	57.120506	18.74137	36.586344	18.74137	0.0	28.336154	28.336154	0.0	55.775913	0.0	0.0	28.336154	37.930938	0.0	27.887956	9.146586	0.0	47.525721	18.74137	0.0	9.146586	9.594784	27.887956	9.594784	0.0	0.0	0.0	18.74137
671	9.015789473684212	9.107499	9.107499	0.0	0.0	9.107499	0.0	9.107499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.107499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.107499	0.0	9.638328	9.638328	0.0	0.0	0.0	0.0	9.107499	9.638328	0.0	0.0	46.599154	9.638328	74.45248	149.43579	65.344981	399.054066	9.107499	0.0	38.022485	0.0	149.96662	0.0	46.068324	9.107499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.745828	0.0	9.638328	47.129983	0.0	18.745828	9.107499	0.0	19.276658	18.214998	0.0	36.429995	0.0	0.0	0.0	0.0	0.0	9.107499	19.276658	9.638328	27.322496	0.0	0.0	0.0	9.638328	0.0	0.0	9.107499	18.745828	0.0	64.814152	9.638328	0.0	27.322496	222.29578	73.92165	9.638328	28.384156	9.638328	0.0	18.745828	9.594784	9.146586	9.146586	0.0	9.594784	9.594784	18.293172	0.0	0.0	9.146586	28.336154	0.0	0.0	0.0	0.0	0.0	9.594784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.293172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.379158	9.594784	121.594806	9.594784	27.887956	103.301634	9.594784	18.74137	0.0	9.146586	27.887956	0.0	93.258652	37.930938	27.887956	37.034542	19.189568	9.594784	0.0	27.887956	0.0	0.0	0.0	0.0	0.0	47.077524	9.146586	9.594784	9.146586	0.0	0.0	0.0	0.0	37.034542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.336154	0.0	9.594784	0.0	0.0	0.0	0.0	9.146586	9.594784	9.146586
673	5.50531914893617	0.0	0.0	19.276658	0.0	0.0	19.276658	9.107499	0.0	0.0	9.638328	0.0	0.0	0.0	0.0	9.107499	0.0	0.0	0.0	0.0	0.0	9.638328	0.0	9.107499	9.638328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.107499	0.0	9.638328	9.638328	0.0	9.638328	0.0	0.0	0.0	0.0	9.638328	0.0	0.0	0.0	0.0	0.0	9.107499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.638328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.107499	0.0	0.0	0.0	0.0	0.0	0.0	27.439758	9.146586	37.034542	37.482741	0.0	18.74137	9.594784	9.594784	18.74137	9.594784	9.594784	9.594784	0.0	9.146586	9.594784	27.887956	18.74137	45.732931	0.0	9.146586	0.0	0.0	0.0	0.0	0.0	37.034542	0.0	9.594784	37.034542	9.594784	0.0	37.482741	0.0	18.293172	0.0	9.594784	9.594784	9.146586	9.594784	9.594784	18.293172	0.0	55.775913	55.775913	0.0	0.0	9.146586	9.146586	9.594784	9.146586	0.0	18.74137	140.336177	18.293172	36.586344	0.0	37.482741	0.0	18.74137	0.0	28.336154	9.146586	55.775913	46.629327	0.0	46.181128	0.0	9.594784	37.930938	111.103627	38.379136	92.810454	0.0	19.189568	37.482741	0.0	9.594784	27.887956	18.293172	47.077524	46.629327	0.0	9.146586	9.594784	9.146586	93.258652	18.74137	37.482741	0.0	27.887956	140.784374	74.96548	149.482763	149.034565	27.887956	9.594784	84.560264	93.70685	18.74137	74.517282	18.74137
219	32.306382978723406	19.276658	0.0	28.384156	9.107499	37.491655	56.237482	19.276658	64.283321	111.413305	9.107499	0.0	56.768312	0.0	55.706652	93.198308	28.384156	74.45248	9.638328	56.237482	0.0	9.107499	0.0	9.107499	0.0	0.0	0.0	0.0	18.745828	9.638328	0.0	9.638328	9.107499	0.0	0.0	9.638328	56.237482	9.107499	9.638328	46.068324	9.107499	36.960825	9.638328	45.537494	0.0	0.0	0.0	140.859122	36.960825	9.638328	65.344981	74.98331	19.276658	9.638328	0.0	18.745828	0.0	0.0	0.0	0.0	18.745828	0.0	0.0	9.638328	0.0	9.638328	0.0	0.0	18.214998	0.0	0.0	0.0	0.0	28.384156	9.107499	0.0	19.276658	0.0	9.638328	0.0	0.0	18.745828	0.0	0.0	9.107499	9.107499	0.0	0.0	9.107499	0.0	27.853326	0.0	18.745828	0.0	0.0	0.0	9.638328	0.0	0.0	9.107499	0.0	27.853326	0.0	0.0	0.0	9.594784	0.0	0.0	19.189568	0.0	9.594784	0.0	0.0	0.0	18.74137	0.0	9.594784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.336154	55.775913	0.0	9.146586	19.189568	0.0	9.146586	18.74137	0.0	18.293172	0.0	0.0	0.0	19.189568	0.0	9.146586	36.586344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.146586	0.0	37.482741	0.0	65.370696	9.594784	18.74137	0.0	84.112066	102.853436	37.034542	27.439758	18.293172	46.629327	0.0	0.0	28.784352	18.74137	0.0	0.0	0.0	9.594784	9.146586	0.0	0.0	0.0	9.146586	18.74137	9.594784	0.0	45.732931	0.0	19.189568	0.0	0.0	9.146586	18.74137	37.482741	0.0	28.784352	9.594784	18.293172	9.594784	37.482741	0.0	47.077524	0.0	0.0	0.0	9.146586	9.594784	0.0
