-56	0	0
-55	0	0
-54	0	0
-53	0	0
-52	1	1
-51	0	0
-50	2	0
-49	1	0
-48	1	2
-47	1	2
-46	0	1
-45	0	0
-44	0	1
-43	0	1
-42	0	0
-41	1	1
-40	0	1
-39	1	1
-38	0	1
-37	1	2
-36	1	1
-35	0	0
-34	0	1
-33	3	2
-32	1	0
-31	0	0
-30	0	4
-29	1	0
-28	0	1
-27	0	4
-26	0	3
-25	0	3
-24	0	6
-23	9	10
-22	10	22
-21	10	14
-20	14	13
-19	11	12
-18	10	12
-17	10	16
-16	12	13
-15	15	17
-14	15	12
-13	13	18
-12	12	22
-11	17	22
-10	20	21
-9	13	20
-8	13	20
-7	7	26
-6	10	34
-5	7	56
-4	0	30
-3	0	0
-2	0	0
-1	0	0
0	0	0
1	0	0
2	0	0
3	0	0
4	0	1
5	2	10
6	7	10
7	8	10
8	10	15
9	12	12
10	14	8
11	9	14
12	7	10
13	14	14
14	19	14
15	19	21
16	16	17
17	17	19
18	13	20
19	13	15
20	10	19
21	16	12
22	14	10
23	16	11
24	13	12
25	15	17
26	10	17
27	9	12
28	16	6
29	12	10
30	16	15
31	11	16
32	13	14
33	13	19
34	14	14
35	16	6
36	7	5
37	4	3
38	2	2
39	2	3
40	1	0
41	1	3
42	1	3
43	1	1
44	2	4
45	1	0
46	0	1
47	0	0
48	0	0
49	1	0
50	0	0
51	0	1
52	1	0
53	0	0
54	0	0
55	0	0
56	0	0
