-57	0	0
-56	0	0
-55	0	0
-54	0	0
-53	0	0
-52	0	0
-51	0	0
-50	0	0
-49	0	0
-48	0	0
-47	0	0
-46	0	0
-45	0	0
-44	0	0
-43	0	0
-42	0	0
-41	0	0
-40	0	0
-39	0	0
-38	0	0
-37	0	0
-36	0	0
-35	0	2
-34	0	0
-33	0	0
-32	0	0
-31	1	1
-30	0	0
-29	0	2
-28	1	0
-27	4	4
-26	2	2
-25	3	7
-24	0	2
-23	2	5
-22	5	2
-21	1	2
-20	3	5
-19	0	2
-18	2	3
-17	7	1
-16	4	2
-15	2	2
-14	3	5
-13	3	3
-12	0	4
-11	4	1
-10	2	4
-9	2	1
-8	3	1
-7	1	3
-6	4	1
-5	4	4
-4	3	0
-3	0	0
-2	109	0
-1	0	0
0	0	0
1	0	0
2	0	0
3	0	0
4	0	7
5	4	3
6	3	1
7	1	2
8	4	4
9	3	2
10	3	1
11	4	6
12	5	4
13	7	8
14	2	4
15	2	2
16	2	4
17	4	4
18	4	3
19	1	2
20	2	2
21	3	2
22	2	3
23	2	1
24	1	3
25	4	2
26	5	2
27	0	5
28	4	2
29	0	2
30	1	0
31	0	0
32	0	1
33	0	0
34	0	1
35	0	0
36	0	0
37	1	0
38	0	1
39	0	1
40	0	0
41	0	1
42	0	0
43	0	0
44	0	1
45	1	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	1
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
