-56	0	0
-55	0	0
-54	0	0
-53	0	0
-52	0	0
-51	0	0
-50	0	0
-49	0	0
-48	0	0
-47	0	0
-46	0	0
-45	0	0
-44	0	0
-43	0	0
-42	0	0
-41	0	0
-40	1	0
-39	0	1
-38	0	0
-37	1	0
-36	0	2
-35	0	1
-34	0	1
-33	3	0
-32	0	1
-31	1	4
-30	3	0
-29	2	1
-28	2	1
-27	2	3
-26	0	0
-25	3	1
-24	1	1
-23	2	3
-22	2	2
-21	1	2
-20	0	1
-19	1	1
-18	2	3
-17	1	0
-16	3	3
-15	3	0
-14	1	1
-13	2	2
-12	0	3
-11	2	0
-10	4	3
-9	1	5
-8	0	2
-7	0	1
-6	2	0
-5	2	2
-4	6	0
-3	0	0
-2	0	0
-1	0	83
0	0	0
1	0	0
2	119	0
3	0	2
4	0	4
5	2	4
6	1	2
7	2	3
8	0	3
9	1	1
10	4	0
11	0	3
12	1	2
13	1	0
14	1	4
15	1	1
16	1	0
17	1	1
18	3	2
19	2	2
20	0	1
21	1	1
22	2	3
23	0	0
24	0	1
25	2	1
26	1	0
27	3	0
28	1	0
29	1	0
30	1	1
31	0	0
32	1	1
33	0	0
34	0	0
35	1	0
36	0	0
37	0	1
38	0	0
39	0	2
40	0	0
41	0	0
42	1	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
